115898.marriedexemp,***,0
104929.phone,281-7940,218-7940
10321.state,eDC,DC
183448.childexemp,***,0
128082.rate,.00,0.0
159841.phone,6996050,699-6050
50674.childexemp,k0,0
145974.childexemp,100,1000
36442.childexemp,59,159
145757.state,V,WV
37025.fname,Dwnnald,Dnnald
111866.fname,hMelek,Melek
157743.fname,Sidfd,Sidd
190700.lname,Junnemjann,Junnemann
89526.city,ArRLINGTON,ARLINGTON
127780.city,AROC,ARCO
82637.haschild,fY,Y
113570.lname,kKemmerer,Kemmerer
141265.maritalstatus,xM,M
75501.lname,Vpietze,Vietze
111190.city,ARNODL,ARNOLD
915.singleexemp,c0,0
58821.singleexemp,***,0
113593.singleexemp,j0,0
79361.maritalstatus,***,M
147679.singleexemp,***,0
176082.gender,,M
4718.gender,aF,F
28221.singleexemp,***,0
69726.childexemp,,0
95735.city,RAGUSVILLE,ARGUSVILLE
124552.fname,Nioks,Nikos
14877.childexemp,z40,40
119418.zip,34477***,34477
16787.state,N,MN
57585.childexemp,0100,1000
50832.marriedexemp,l0,0
189876.childexemp,***,0
75175.haschild,mY,Y
19120.phone,33-63986,336-3986
165328.areacode,8w64,864
156116.childexemp,***,0
88005.singleexemp,x0,0
119454.areacode,59,859
121549.childexemp,227,272
41259.state,uAK,AK
174814.childexemp,59,159
163324.fname,Sudipot,Sudipto
157994.state,xAL,AL
197450.city,BRuOOKLYN,BROOKLYN
95795.childexemp,1m300,1300
10166.singleexemp,,0
121622.childexemp,***,0
5376.state,CD,DC
104273.zip,5036,57036
189171.marriedexemp,,0
69454.rate,0.f0,0.0
65344.city,uWASHINGTON,WASHINGTON
134846.singleexemp,v0,0
5243.gender,qF,F
146701.state,NzM,NM
58739.city,SARLS,SARLES
15.haschild,qY,Y
6168.city,OISE,BOISE
97620.childexemp,***,0
4820.gender,,F
199376.maritalstatus,jM,M
107756.city,RECIBO,ARECIBO
113742.childexemp,***,0
30281.childexemp,,0
23773.childexemp,d0,0
174253.singleexemp,i0,0
124235.gender,***,F
99942.areacode,z252,252
123490.rate,.53,5.3
156022.zip,256d70,25670
180601.singleexemp,***,0
29786.areacode,6s01,601
365.singleexemp,150,1500
63494.lname,lessner,Flessner
59673.singleexemp,***,0
187904.zip,41246,41264
71508.salary,4000,45000
63566.rate,7.7525244,7.7255244
24662.marriedexemp,***,0
4435.gender,***,F
155910.state,L,AL
71350.phone,73-05275,730-5275
117867.areacode,7u08,708
43825.singleexemp,n0,0
70809.areacode,51,951
140130.salary,07000,70000
58315.city,ARINGTON,ARLINGTON
161634.childexemp,***,0
73178.zip,75520,57520
121428.areacode,02,302
53345.zip,3949,39479
184116.fname,ifried,Wifried
24014.state,C,DC
80847.fname,ohn,John
23816.salary,z75000,75000
80894.city,ARJYA,ARJAY
143754.salary,56000,65000
130371.phone,922-1702,292-1702
137424.fname,Riamo,Raimo
55081.childexemp,300,3300
56675.gender,zM,M
167127.areacode,810,801
44794.fname,Evaggeos,Evaggelos
112134.city,ORMAN,NORMAN
169614.zip,z40266,40266
163249.city,TWONSEND,TOWNSEND
62975.rate,3.5636336,3.5636363
3609.maritalstatus,fM,M
16636.maritalstatus,,S
36821.singleexemp,,0
39809.marriedexemp,4c200,4200
193529.fname,vYoshinao,Yoshinao
70451.marriedexemp,***,0
33672.lname,Batschi,Bartschi
97730.gender,mM,M
78848.phone,362-2268***,362-2268
129558.marriedexemp,***,0
79988.childexemp,***,0
128215.marriedexemp,g0,0
18036.childexemp,***,0
107726.childexemp,m0,0
194873.singleexemp,,0
31005.areacode,410,401
16154.gender,***,F
27840.rate,78,7.8
65349.salary,4500j0,45000
101253.childexemp,,0
107723.city,AkRTEMUS,ARTEMUS
166794.lname,Busteami,Bustami
151660.city,AREkCIBO,ARECIBO
164639.childexemp,***,0
30928.marriedexemp,x0,0
180764.state,I,WI
164457.state,Z,AZ
115374.areacode,2b07,207
68196.state,EM,ME
101841.singleexemp,d0,0
116385.singleexemp,,0
149667.marriedexemp,540h0,5400
20922.childexemp,,0
115493.state,J,NJ
168216.city,MCAFEE,MC AFEE
144407.phone,196-2683,169-2683
181784.zip,97170,97107
38317.haschild,,N
17142.state,C,DC
186717.city,ROCK SRPINGS,ROCK SPRINGS
93076.state,J,NJ
121956.childexemp,***,0
2579.singleexemp,,0
4590.gender,***,F
27846.salary,52000,25000
58239.childexemp,***,0
36984.childexemp,3000***,3000
17505.city,ALEM,SALEM
45163.phone,9f11-7873,911-7873
16127.marriedexemp,600,6600
49544.areacode,806,860
113243.childexemp,***,0
11260.marriedexemp,,0
120292.haschild,***,Y
65874.areacode,68,608
86796.lname,Smallbne,Smallbone
136968.state,bNC,NC
109571.phone,2a97-1160,297-1160
117892.childexemp,,0
27881.singleexemp,***,0
101947.childexemp,33r00,3300
58474.phone,9s67-7196,967-7196
92525.areacode,072,702
18355.salary,9500,95000
4353.lname,Hlaker,Halker
9008.maritalstatus,,S
53071.city,ARTEAMS,ARTEMAS
194610.zip,9761,59761
180648.state,qAK,AK
120256.state,AxK,AK
27469.state,lDC,DC
173492.state,cMS,MS
114223.city,FREDEcRICK,FREDERICK
150642.city,ARLINGvTON,ARLINGTON
172870.singleexemp,***,0
137487.state,AoL,AL
117011.rate,2.38z88888,2.3888888
17830.state,KA,AK
21112.lname,Wesssel,Wessel
172459.state,NoD,ND
59571.childexemp,20z00,2000
103302.rate,0m.0,0.0
30060.areacode,19,419
29261.haschild,sY,Y
41411.rate,.0,0.0
98131.areacode,i308,308
46679.lname,Hovlekamp,Hovekamp
133198.city,APPLE CEEK,APPLE CREEK
3763.gender,zF,F
20860.state,xDC,DC
116056.childexemp,,0
136907.rate,d0.0,0.0
23729.state,CD,DC
4486.state,CD,DC
106624.singleexemp,,0
105205.childexemp,,0
156224.salary,2500g0,25000
139667.singleexemp,,0
170558.city,ORCKHAM,ROCKHAM
78445.childexemp,,0
2643.haschild,,Y
65166.haschild,,N
73762.rate,5j.3,5.3
20039.marriedexemp,1800***,1800
157495.state,EN,NE
112629.phone,3782-571,378-2571
17.state,CD,DC
97727.state,TV,VT
121102.marriedexemp,w0,0
3829.gender,vF,F
163284.city,ARCIBO,ARECIBO
111443.singleexemp,***,0
130769.lname,Dla,Dal
163263.zip,22419,24219
54471.city,HRALAN,HARLAN
5413.gender,***,F
2053.state,rDC,DC
177786.gender,***,M
123933.childexemp,***,0
138694.marriedexemp,g0,0
135478.state,A,LA
169816.state,K,AK
136059.city,APPLE CEEK,APPLE CREEK
100000.haschild,***,N
4842.gender,,F
119138.salary,95q000,95000
18139.state,NcJ,NJ
12931.phone,721-4035,721-4305
167040.areacode,75,775
130833.state,L,AL
123580.rate,.5,8.5
39154.state,Y,NY
4858.gender,gF,F
71544.salary,20000***,20000
129731.state,AgL,AL
4024.gender,***,F
125982.rate,.4,3.4
69374.salary,03000,30000
181384.singleexemp,***,0
148394.maritalstatus,***,M
22089.salary,600c00,60000
93800.rate,3.7,3.07
29945.state,OyK,OK
102558.state,SK,KS
5070.gender,,F
85079.areacode,345,435
24916.city,WASHINGTNO,WASHINGTON
154384.marriedexemp,***,0
66554.childexemp,30t00,3000
147691.haschild,,Y
9006.haschild,***,N
4208.state,C,DC
113037.marriedexemp,0,40
71587.singleexemp,,0
61444.childexemp,v0,0
19396.haschild,,N
121011.city,RDMORE,ARDMORE
114027.city,BARRINGTOuN,BARRINGTON
190640.marriedexemp,04,40
141598.fname,esve,Resve
151330.singleexemp,1l2750,12750
83500.childexemp,90,900
119772.city,ARLINGTON HEIGTHS,ARLINGTON HEIGHTS
174925.state,J,NJ
130617.state,R,PR
26820.state,JN,NJ
109876.maritalstatus,***,S
196185.state,T,MT
95772.childexemp,***,0
114551.salary,4000,45000
83182.city,ROCKLANhD,ROCKLAND
52752.haschild,***,N
160772.areacode,483,843
158963.childexemp,***,0
164171.lname,Janszen,Jansen
78748.lname,Anogianaks,Anogianakis
119109.fname,urthy,Murthy
105266.singleexemp,p0,0
4522.gender,aF,F
76773.singleexemp,,0
116447.gender,***,F
85430.city,CARIRNGTON,CARRINGTON
197603.salary,q5000,5000
1160.singleexemp,l0,0
72751.marriedexemp,6060,6600
37384.maritalstatus,,M
88309.zip,x36320,36320
73059.phone,25-9885,525-9885
3280.marriedexemp,t0,0
31572.state,C,DC
198256.rate,93.,9.3
178134.singleexemp,w0,0
16475.phone,211-6582,211-6852
87608.city,ARO,ARCO
178168.fname,assilka,Vassilka
46676.marriedexemp,t0,0
91236.marriedexemp,j0,0
17313.state,C,DC
159663.marriedexemp,***,0
175774.salary,50000***,50000
9992.haschild,cN,N
16421.rate,50,5.0
169708.fname,eruaki,Teruaki
62878.state,L,IL
127630.state,LA,AL
153475.city,ARECIO,ARECIBO
63774.phone,459-4766***,459-4766
183168.city,DXION,DIXON
95476.marriedexemp,,0
2632.zip,198t97,19897
178469.marriedexemp,m0,0
4831.gender,,F
186093.marriedexemp,,0
12030.fname,hArup,Arup
8253.salary,60k000,60000
77894.marriedexemp,,0
122044.state,LA,AL
169725.marriedexemp,,0
190648.singleexemp,,0
139263.city,VNETA,VENETA
16524.state,fDC,DC
19002.haschild,***,N
100367.lname,eKil,Keil
126569.state,RA,AR
17336.childexemp,***,0
50644.marriedexemp,***,0
29309.salary,51000,15000
182424.rate,.5039582,2.5039582
54581.lname,Gawkecki,Gawecki
134742.city,APCAHE JUNCTION,APACHE JUNCTION
25805.state,MpS,MS
91267.state,dNJ,NJ
172337.areacode,87n8,878
156703.marriedexemp,q0,0
49839.state,CS,SC
146002.childexemp,z0,0
21641.haschild,,N
175611.state,J,NJ
146700.singleexemp,200,2400
62689.city,ROUND MOUNTANI,ROUND MOUNTAIN
53801.phone,2646-062,264-6062
112583.singleexemp,,0
157394.phone,4u72-9736,472-9736
4621.gender,nF,F
6837.fname,Amepr,Amer
50392.phone,397o-1023,397-1023
150106.rate,336759,3.36759
5550.gender,,F
199291.childexemp,3300***,3300
1949.gender,***,F
101551.singleexemp,***,0
7900.singleexemp,,0
151906.marriedexemp,,0
185355.marriedexemp,***,0
163285.salary,3000,30000
141145.state,HN,NH
164735.state,AlL,AL
3774.gender,***,F
143619.phone,2l59-4444,259-4444
31092.city,ARLINGON,ARLINGTON
70505.haschild,***,Y
4660.gender,,F
105685.city,ARCH CAEP,ARCH CAPE
121488.lname,inho,Pinho
76114.singleexemp,***,0
101959.gender,,M
175974.fname,Udaipraksh,Udaiprakash
162587.maritalstatus,,M
45879.state,AuL,AL
66436.singleexemp,e0,0
17755.rate,3.80944,3.800944
