Attribute,Index,Clean Value,Dirty Value
HospitalName,1,callahan eye foundation hospital,cllahan eye foundation hospital
HospitalName,2,callahan eye foundation hospital,cllahan eye foundation hospital
HospitalName,5,callahan eye foundation hospital,callrahan eye foundation hospital
HospitalName,53,marshall medical center south,callahan eye foundation hospital
HospitalName,54,marshall medical center south,callahan eye foundation hospital
HospitalName,55,marshall medical center south,callahan eye foundation hospital
HospitalName,56,marshall medical center south,callahan eye foundation hospital
HospitalName,57,marshall medical center south,callahan eye foundation hospital
HospitalName,58,marshall medical center south,callahan eye foundation hospital
HospitalName,59,marshall medical center south,callahan eye foundation hospital
HospitalName,83,eliza coffee memorial hospital,callahan eye foundation hospital
HospitalName,84,eliza coffee memorial hospital,callahan eye foundation hospital
HospitalName,162,hartselle medical center,callahan eye foundation hospital
HospitalName,163,hartselle medical center,callahan eye foundation hospital
HospitalName,179,marshall medical center north,callahan eye foundation hospital
HospitalName,180,marshall medical center north,callahan eye foundation hospital
HospitalName,288,shelby baptist medical center,callahan eye foundation hospital
HospitalName,289,shelby baptist medical center,callahan eye foundation hospital
HospitalName,309,callahan eye foundation hospital,callaha neye foundation hospital
HospitalName,310,callahan eye foundation hospital,callahan eye foundation hospitial
HospitalName,660,wedowee hospital,wedoee hospital
HospitalName,838,chilton medical center,chielton medical center
Address1,17,1300 south montgomery avenue,1300 soth montgomery avenue
Address1,18,1300 south montgomery avenue,130v0 south montgomery avenue
Address1,339,4370 west main street,4370w est main street
Address1,497,400 northwood dr,400 northwood dr***
Address1,552,1725 pine street,175 pine street
Address1,706,805 friendship road,805 friendship rvoad
City,265,thomasville,birmingham
City,266,thomasville,birmingham
City,295,birmingham,birmingahm
City,296,birmingham,birminham
City,497,centre,entre
City,698,tallassee,atllassee
City,900,fayette,faeytte
ZipCode,7,35233,3523
ZipCode,175,35976,5976
ZipCode,215,35235,l35235
ZipCode,294,35233,32533
ZipCode,418,35150,3p5150
ZipCode,439,99508,99508***
ZipCode,627,36801,3601
ZipCode,686,35233,35233***
ZipCode,809,35903,h35903
CountyName,278,shelby,shlby
CountyName,279,shelby,helby
CountyName,392,autauga,autaugza
CountyName,440,anchorage,anchrage
CountyName,520,montgomery,montgoery
CountyName,575,chambers,chambres
CountyName,590,chambers,chmbers
CountyName,622,lee,ele
CountyName,873,marion,mrarion
PhoneNumber,124,3343353374,334335374
PhoneNumber,155,2567736511,r2567736511
PhoneNumber,268,3346366221,346366221
PhoneNumber,431,2562495000,25624o95000
PhoneNumber,456,2563864556,25638o64556
PhoneNumber,457,2563864556,2568364556
PhoneNumber,528,3342882100,342882100
PhoneNumber,722,2567372000,256732000
PhoneNumber,960,3343470584,33434705d84
HospitalOwner,63,government - hospital district or authority,governmetn - hospital district or authority
HospitalOwner,307,voluntary non-profit - private,voluntary noan-profit - private
HospitalOwner,308,voluntary non-profit - private,voluntary non-profit - privte
HospitalOwner,341,proprietary,proprietry
HospitalOwner,391,government - state,government - stalte
HospitalOwner,503,voluntary non-profit - private,voluntary non-porfit - private
HospitalOwner,711,voluntary non-profit - private,vlountary non-profit - private
HospitalOwner,726,government - hospital district or authority,government - qhospital district or authority
EmergencyService,114,no,nyo
EmergencyService,285,yes,yse
EmergencyService,297,yes,es
EmergencyService,298,yes,es
EmergencyService,546,yes,yefs
EmergencyService,648,no,o
EmergencyService,948,no,rno
Condition,449,surgical infection prevention,surgical infection preveyntion
Condition,479,pneumonia,pneuomnia
Condition,544,heart attack,heart attakc
Condition,569,heart attack,hearat attack
Condition,594,heart attack,heart attactk
Condition,619,heart attack,heart tatack
Condition,644,heart attack,herat attack
MeasureName,76,heart failure patients given discharge instructions,herat failure patients given discharge instructions
MeasureName,229,heart failure patients given smoking cessation advice/counseling,heart failure patients given smokng cessation advice/counseling
MeasureName,244,heart attack patients given aspirin at arrival,heart attack patients given aspirin a tarrival
MeasureName,313,heart attack patients given aspirin at arrival,heart attack patients given aspirin atl arrival
MeasureName,357,heart attack patients given smoking cessation advice/counseling,heart attack patients given smoking cessatoin advice/counseling
MeasureName,446,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,all heart surgery patient swhose blood sugar (blood glucose) is kept under good control in the days right after surgery
MeasureName,455,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pneumonia patients given initial antibiotic(ms) within 6 hours after arrival
MeasureName,566,heart attack patients given aspirin at arrival,heart attack patients given aspirin at arrikval
MeasureName,783,heart attack patients given pci within 90 minutes of arrival,heart attack patients given pci within 90 minutes of rarival
MeasureName,802,heart attack patients given aspirin at arrival,hert attack patients given aspirin at arrival
MeasureName,852,heart attack patients given aspirin at arrival,heart attack patients given aspirin at arirval
Stateavg,26,al_hf-1,la_hf-1
Stateavg,65,al_scip-inf-4,al_scip-inf4
Stateavg,128,al_hf-3,l_hf-3
Stateavg,151,al_hf-1,al_hf1-
Stateavg,474,al_hf-2,al_h-2
Stateavg,581,al_pn-6,al_pn-g6
Stateavg,608,al_scip-card-2,als_cip-card-2
Stateavg,686,al_scip-inf-3,al_scipinf-3
Stateavg,711,al_scip-inf-3,al_sci-inf-3
Stateavg,736,al_scip-inf-3,a_lscip-inf-3
Stateavg,761,al_scip-inf-3,lal_scip-inf-3
Stateavg,769,al_scip-inf-3,al_scip-if-3
Stateavg,813,al_pn-2,al_pn-s2
Stateavg,827,al_ami-1,al_ami1-
