97432.haschild,,Y
198857.singleexemp,3l300,3300
152720.state,KA,AK
163986.city,WADvLEY,WADLEY
37431.areacode,13,913
101595.salary,20000***,20000
45643.fname,Fiza,Faiza
100932.state,TU,UT
61656.haschild,qY,Y
158477.singleexemp,,0
162516.maritalstatus,,M
134160.lname,Broggi,Brogi
153666.city,SALT LAKE ITY,SALT LAKE CITY
7563.singleexemp,g0,0
113379.fname,Mchitaka,Michitaka
68040.fname,Huaxu,Huanxu
196994.gender,***,M
179725.haschild,qN,N
162509.gender,,M
28165.singleexemp,b0,0
150648.marriedexemp,,0
187176.areacode,581,518
91366.childexemp,,0
86172.singleexemp,,0
172908.childexemp,,0
29561.fname,Claora,Clara
129886.childexemp,***,0
34215.singleexemp,u0,0
179536.marriedexemp,l0,0
39875.areacode,723,732
32515.childexemp,1307,1370
130266.childexemp,,0
160415.marriedexemp,,0
74332.maritalstatus,,M
189171.marriedexemp,,0
117786.haschild,***,N
88428.gender,dF,F
151072.haschild,aN,N
191080.lname,aRnai,Ranai
154270.singleexemp,,0
41717.fname,Elisya,Elisa
43098.fname,Enria,Enrica
160692.gender,kF,F
143509.city,CAMTPI,CAMPTI
22214.marriedexemp,***,0
123578.zip,592,3592
117433.lname,Wattyum,Wattum
4704.gender,,F
14719.city,ANVK,ANVIK
131424.state,CS,SC
5034.city,FOTR WAYNE,FORT WAYNE
9144.state,vAK,AK
61049.fname,Hansurgen,Hansjurgen
168402.city,PINEHLIL,PINEHILL
84450.salary,i60000,60000
42809.singleexemp,t0,0
44872.maritalstatus,***,M
2579.childexemp,,0
198186.gender,oF,F
92880.lname,hilbin,Philbin
187743.state,K,AK
24014.state,C,DC
193631.state,KA,AK
170249.haschild,***,Y
162132.city,ACNHORAGE,ANCHORAGE
110193.state,YW,WY
118413.state,NpJ,NJ
102096.lname,Ramalinagam,Ramalingam
67916.rate,7v.0,7.0
27458.singleexemp,,0
65892.singleexemp,000,1000
23910.zip,2970,2907
83218.singleexemp,***,0
80799.marriedexemp,4050,4500
181871.rate,.0,0.0
185640.marriedexemp,660m0,6600
6627.gender,,F
99905.lname,Schustre,Schuster
79919.marriedexemp,j0,0
90312.rate,.6,3.6
98284.maritalstatus,mS,S
42409.childexemp,***,0
129129.childexemp,q0,0
100224.lname,Hroyama,Hiroyama
53728.lname,Winbaum,Weinbaum
98392.fname,Lweis,Lewis
71191.rate,1.g7,1.7
135904.rate,.0,0.0
38107.rate,50.,5.0
121498.marriedexemp,381,318
165413.singleexemp,b0,0
116386.lname,Ostvolud,Ostvold
88205.city,gENGLEWOOD CLIFFS,ENGLEWOOD CLIFFS
6338.gender,kF,F
7164.gender,,F
162685.lname,Perusig,Preusig
99191.marriedexemp,***,0
196444.salary,80000***,80000
46233.singleexemp,33s00,3300
100164.maritalstatus,***,M
96001.city,APACHE JUNCTIN,APACHE JUNCTION
177627.gender,***,F
152470.phone,117-731,117-7931
5098.state,C,DC
39921.state,AjK,AK
27288.childexemp,330i0,3300
8649.singleexemp,i0,0
195003.singleexemp,b0,0
40482.singleexemp,***,0
54820.singleexemp,***,0
141480.city,BIRMNGHAM,BIRMINGHAM
98684.singleexemp,***,0
112587.lname,Ricme,Rice
166518.city,NEEDA,UNEEDA
24713.areacode,8n48,848
132669.state,MbA,MA
110616.fname,Mura,Maura
195008.salary,b25000,25000
183573.marriedexemp,6600***,6600
12939.state,bAK,AK
24591.singleexemp,10x3,103
43421.singleexemp,q0,0
168637.marriedexemp,1200,12000
183272.lname,Prees,Peres
15921.marriedexemp,e0,0
184569.childexemp,c0,0
101093.gender,***,F
7514.gender,vF,F
99604.haschild,pN,N
180219.haschild,,N
177953.maritalstatus,,S
4947.gender,pF,F
86230.zip,6n6621,66621
178957.city,APPLETvON CITY,APPLETON CITY
23431.singleexemp,78,87
73786.childexemp,***,0
61500.marriedexemp,o0,0
41652.state,KA,AK
168023.phone,41-3236,431-3236
164556.maritalstatus,,S
5055.gender,eF,F
92863.haschild,***,Y
15470.city,ACNHORAGE,ANCHORAGE
22946.childexemp,,0
32146.rate,5.57,5.75
151020.zip,j77417,77417
158139.lname,elleghem,Belleghem
54572.salary,25000***,25000
142368.phone,4192433,419-2433
181864.childexemp,,0
69096.rate,7.725g5244,7.7255244
141499.childexemp,,0
6419.gender,***,F
186665.city,ANjCHORAGE,ANCHORAGE
196793.childexemp,***,0
21407.state,CD,DC
123789.marriedexemp,t0,0
31147.city,TUCSN,TUCSON
105565.city,ANDERStON,ANDERSON
56725.state,DdC,DC
136059.city,APPLE CEEK,APPLE CREEK
141927.marriedexemp,r0,0
178913.childexemp,,0
176514.maritalstatus,rS,S
55649.rate,4.96624,4.69624
152833.maritalstatus,***,S
99720.marriedexemp,***,0
18182.state,sDC,DC
160175.haschild,rY,Y
152846.state,HO,OH
126237.maritalstatus,zS,S
130572.maritalstatus,***,S
4208.state,C,DC
94995.state,O,MO
61294.city,NAGUAO,NAGUABO
187835.salary,35000***,35000
164034.state,KA,AK
143538.zip,2541,28541
147609.state,DI,ID
106505.singleexemp,***,0
86373.city,AwNGOLA,ANGOLA
140359.marriedexemp,r0,0
149407.state,KA,AK
144717.state,AqK,AK
124671.state,JN,NJ
167727.rate,5.o3,5.3
13301.lname,Setlznesr,Setlzner
11613.rate,b7.0,7.0
107523.maritalstatus,fS,S
65920.haschild,***,Y
160788.state,sCA,CA
116362.singleexemp,,0
72074.haschild,,Y
59909.childexemp,***,0
174065.salary,5b0000,50000
118079.childexemp,,0
48883.zip,2n9047,29047
184991.haschild,***,Y
130845.zip,9671,96781
181476.state,TvX,TX
6316.singleexemp,k0,0
122218.maritalstatus,wS,S
112317.maritalstatus,,S
119024.lname,d''Acerno,d''Acierno
149069.childexemp,x0,0
120924.childexemp,***,0
138701.marriedexemp,t0,0
6053.gender,nF,F
29842.areacode,30w3,303
123463.city,ARGILLITE***,ARGILLITE
60847.areacode,2t10,210
24302.haschild,aY,Y
78106.childexemp,130,103
17591.childexemp,***,0
120293.gender,***,M
110881.childexemp,,0
4718.gender,oF,F
11443.marriedexemp,180,1800
157121.marriedexemp,,0
48108.lname,reus,Preus
22422.state,K,AK
72321.singleexemp,***,0
131777.phone,746-1145***,746-1145
170835.singleexemp,3030,3300
47530.gender,***,M
119383.singleexemp,,0
64201.phone,3568-975,356-8975
53415.childexemp,300,3300
133780.singleexemp,6000***,6000
48557.zip,8965,89165
93304.maritalstatus,,M
40046.marriedexemp,,0
166352.zip,317c19,31719
115318.lname,himbo,Shimbo
67583.areacode,h503,503
164500.singleexemp,***,0
130034.city,SAND COUELE,SAND COULEE
93835.lname,eBerendt,Berendt
161581.salary,2000,20000
50131.state,A,MA
5550.gender,,F
95229.state,JN,NJ
19238.areacode,80r8,808
112270.childexemp,***,0
135292.gender,eF,F
129196.phone,682-6721,682-6271
