5930.childexemp,***,0
2283.gender,aF,F
12188.state,JN,NJ
19477.lname,Basagi,Basagni
18447.city,yPHILIPP,PHILIPP
17513.phone,136-5t094,136-5094
15444.phone,789-244r8,789-2448
7475.state,JN,NJ
1353.areacode,820,802
1266.marriedexemp,***,0
4118.rate,.70,7.0
30.singleexemp,***,0
16815.marriedexemp,660c0,6600
14409.state,AI,IA
6701.maritalstatus,***,M
15273.city,BOUDLER,BOULDER
1191.phone,611-8353,611-8335
3030.gender,,F
9241.state,L,AL
5159.rate,70,7.0
17501.childexemp,s0,0
19245.gender,,F
8593.singleexemp,04,40
13741.fname,Laxmwikant,Laxmikant
17139.state,T,CT
15682.city,WESdTBROOK,WESTBROOK
18656.areacode,97b3,973
12297.gender,***,F
11769.state,J,NJ
13742.state,AG,GA
6324.state,CqO,CO
5561.salary,0000,20000
2444.haschild,xY,Y
16991.childexemp,r0,0
1989.haschild,tN,N
15134.marriedexemp,6060,6600
12212.state,ObH,OH
10488.gender,,F
14461.city,CESAPEAKE,CHESAPEAKE
16252.marriedexemp,,0
16798.gender,aF,F
7570.city,BUNTIFUL,BOUNTIFUL
17949.childexemp,v0,0
15640.gender,,F
17868.lname,Saleore,Saletore
11698.rate,00.,0.0
15763.gender,,F
16572.haschild,,N
13766.maritalstatus,,S
6721.gender,,F
15935.singleexemp,v0,0
4790.state,K,OK
18914.haschild,,Y
8826.childexemp,***,0
8707.salary,9000y0,90000
14004.gender,***,F
8002.maritalstatus,hM,M
1000.rate,6.26993,6.256993
4715.state,O,CO
14322.marriedexemp,***,0
10943.childexemp,d0,0
17704.state,yCT,CT
2592.city,OLDOTWN,OLDTOWN
5269.city,fBOULDER,BOULDER
4706.gender,,F
2094.singleexemp,200,2400
7258.singleexemp,***,0
342.rate,.07,3.07
16763.state,OC,CO
18645.lname,Voiasrd,Voisard
16871.state,IR,RI
7484.areacode,05,405
6719.lname,Wicehrt,Wichert
14033.childexemp,***,0
9388.marriedexemp,6600***,6600
18740.marriedexemp,6600***,6600
11703.childexemp,3030,3300
12.haschild,***,N
11519.childexemp,000,3000
15301.singleexemp,b0,0
10568.childexemp,n0,0
16552.city,BOtTTINEAU,BOTTINEAU
11896.gender,***,M
17252.state,L,IL
10969.singleexemp,300,3300
13792.state,CaO,CO
12291.gender,***,F
16233.areacode,453,435
4496.zip,78l578,78578
11949.zip,740g01,74001
16989.state,pCT,CT
8782.city,BqOWIE,BOWIE
11733.childexemp,***,0
1676.city,BOX ELbDER,BOX ELDER
725.salary,3500,35000
8007.haschild,,N
15005.singleexemp,,0
15824.rate,2.03979d5,2.039795
7199.gender,,M
11439.state,AC,CA
6659.gender,***,F
7373.areacode,434,443
15885.marriedexemp,6600***,6600
10721.state,TC,CT
16999.zip,3090e3,30903
19445.city,BLANCHARlDVILLE,BLANCHARDVILLE
19089.childexemp,***,0
11480.state,CeO,CO
14327.state,CyT,CT
6685.rate,.4,3.4
10439.phone,272-3256,722-3256
10944.rate,645,6.45
2645.salary,20000***,20000
4393.rate,00,0.0
14388.rate,4.586634,4.586364
3087.singleexemp,***,0
2316.areacode,5j08,508
11325.singleexemp,,0
1846.childexemp,t0,0
17897.fname,Sahre,Share
11853.phone,723-7357,723-7375
3514.fname,Oiind,Oivind
392.singleexemp,5400,4500
5098.state,O,CO
18871.zip,7m9166,79166
